Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
26788     	0.0604         	0.055509       	3020000   	0.1000    	179.00         
26823     	0.0864         	0.058609       	3030000   	0.1000    	203.70         
26856     	0.0981         	0.057344       	3040000   	0.1000    	221.30         
26890     	0.0746         	0.057709       	3050000   	0.1000    	239.70         
26929     	0.0899         	0.058631       	3060000   	0.1000    	161.40         
26968     	0.0731         	0.057881       	3070000   	0.1000    	214.50         
27006     	0.0802         	0.059025       	3080000   	0.1000    	202.10         
27041     	0.1283         	0.059603       	3090000   	0.1000    	233.00         
27076     	0.1170         	0.058084       	3100000   	0.1000    	235.30         
27119     	0.0682         	0.056934       	3110000   	0.1000    	186.90         
27161     	0.0950         	0.059397       	3120000   	0.1000    	192.50         
27204     	0.0723         	0.061925       	3130000   	0.1000    	123.80         
27242     	0.0693         	0.061012       	3140000   	0.1000    	145.10         
27284     	0.0507         	0.058691       	3150000   	0.1000    	66.00          
27326     	0.0558         	0.059459       	3160000   	0.1000    	122.10         
27365     	0.1091         	0.059625       	3170000   	0.1000    	122.50         
27415     	0.0661         	0.057153       	3180000   	0.1000    	154.10         
27463     	0.0699         	0.057066       	3190000   	0.1000    	157.60         
27509     	0.0584         	0.056888       	3200000   	0.1000    	71.70          
27544     	0.0827         	0.057409       	3210000   	0.1000    	210.40         
27583     	0.1074         	0.058738       	3220000   	0.1000    	126.20         
27621     	0.0725         	0.056059       	3230000   	0.1000    	227.00         
27654     	0.0746         	0.057072       	3240000   	0.1000    	283.30         
27694     	0.0685         	0.055703       	3250000   	0.1000    	152.20         
27741     	0.0519         	0.055147       	3260000   	0.1000    	113.50         
27784     	0.0550         	0.056181       	3270000   	0.1000    	117.30         
27825     	0.0726         	0.055662       	3280000   	0.1000    	211.30         
27869     	0.0521         	0.057072       	3290000   	0.1000    	88.00          
27909     	0.0542         	0.057066       	3300000   	0.1000    	84.80          
27951     	0.0842         	0.056312       	3310000   	0.1000    	152.80         
27991     	0.1003         	0.058544       	3320000   	0.1000    	135.80         
28035     	0.0710         	0.058878       	3330000   	0.1000    	146.20         
28076     	0.0862         	0.062034       	3340000   	0.1000    	172.80         
28118     	0.0704         	0.059284       	3350000   	0.1000    	195.80         
28160     	0.0555         	0.062081       	3360000   	0.1000    	219.90         
28202     	0.0680         	0.061772       	3370000   	0.1000    	199.10         
28240     	0.0789         	0.063169       	3380000   	0.1000    	218.80         
28274     	0.0947         	0.063031       	3390000   	0.1000    	199.20         
28319     	0.0556         	0.062694       	3400000   	0.1000    	140.80         
28366     	0.0518         	0.059981       	3410000   	0.1000    	200.40         
28402     	0.0805         	0.061481       	3420000   	0.1000    	175.30         
28441     	0.0978         	0.062409       	3430000   	0.1000    	228.10         
28488     	0.1033         	0.061684       	3440000   	0.1000    	152.00         
28527     	0.0735         	0.061381       	3450000   	0.1000    	194.60         
28563     	0.0663         	0.061466       	3460000   	0.1000    	171.50         
28602     	0.0782         	0.061216       	3470000   	0.1000    	200.50         
