Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
20004     	0.0295         	0.001700       	1020000   	0.1270    	24.40          
20078     	0.0279         	0.001656       	1030000   	0.1180    	33.10          
20139     	0.0329         	0.001825       	1040000   	0.1090    	28.30          
20198     	0.0333         	0.001772       	1050000   	0.1000    	33.40          
20257     	0.0325         	0.002006       	1060000   	0.1000    	28.20          
20313     	0.0369         	0.001909       	1070000   	0.1000    	23.10          
20366     	0.0349         	0.002041       	1080000   	0.1000    	33.40          
20424     	0.0312         	0.002141       	1090000   	0.1000    	36.90          
20476     	0.0338         	0.002041       	1100000   	0.1000    	44.90          
20535     	0.0330         	0.002019       	1110000   	0.1000    	28.20          
20588     	0.0333         	0.002044       	1120000   	0.1000    	34.80          
20641     	0.0343         	0.002119       	1130000   	0.1000    	39.70          
20701     	0.0370         	0.002162       	1140000   	0.1000    	33.10          
20753     	0.0384         	0.001997       	1150000   	0.1000    	38.90          
20803     	0.0374         	0.002006       	1160000   	0.1000    	37.10          
20855     	0.0352         	0.002116       	1170000   	0.1000    	43.30          
20905     	0.0392         	0.002188       	1180000   	0.1000    	51.10          
20958     	0.0357         	0.002184       	1190000   	0.1000    	46.50          
21008     	0.0381         	0.002328       	1200000   	0.1000    	46.00          
21062     	0.0402         	0.002359       	1210000   	0.1000    	47.50          
21115     	0.0392         	0.002453       	1220000   	0.1000    	59.30          
21164     	0.0361         	0.002559       	1230000   	0.1000    	52.10          
21209     	0.0435         	0.002512       	1240000   	0.1000    	52.90          
21256     	0.0399         	0.002744       	1250000   	0.1000    	51.00          
21306     	0.0366         	0.002766       	1260000   	0.1000    	49.80          
21351     	0.0393         	0.002650       	1270000   	0.1000    	43.20          
21398     	0.0449         	0.002897       	1280000   	0.1000    	54.40          
21436     	0.0427         	0.002859       	1290000   	0.1000    	48.30          
21482     	0.0394         	0.002925       	1300000   	0.1000    	48.90          
21523     	0.0403         	0.002944       	1310000   	0.1000    	50.50          
21571     	0.0420         	0.003062       	1320000   	0.1000    	57.90          
21612     	0.0450         	0.003269       	1330000   	0.1000    	52.70          
21666     	0.0395         	0.003522       	1340000   	0.1000    	49.60          
21711     	0.0377         	0.003512       	1350000   	0.1000    	50.40          
21757     	0.0387         	0.003731       	1360000   	0.1000    	49.40          
21800     	0.0417         	0.003981       	1370000   	0.1000    	50.40          
21849     	0.0432         	0.004084       	1380000   	0.1000    	53.10          
21892     	0.0415         	0.003869       	1390000   	0.1000    	51.10          
21935     	0.0457         	0.003831       	1400000   	0.1000    	66.90          
21978     	0.0433         	0.004006       	1410000   	0.1000    	66.60          
22024     	0.0398         	0.003850       	1420000   	0.1000    	69.70          
22069     	0.0407         	0.004081       	1430000   	0.1000    	46.30          
22112     	0.0440         	0.004228       	1440000   	0.1000    	45.80          
22162     	0.0428         	0.003941       	1450000   	0.1000    	65.90          
22203     	0.0451         	0.004147       	1460000   	0.1000    	63.30          
22251     	0.0372         	0.004200       	1470000   	0.1000    	63.70          
22295     	0.0368         	0.004275       	1480000   	0.1000    	70.30          
22336     	0.0469         	0.004750       	1490000   	0.1000    	61.60          
22375     	0.0458         	0.004459       	1500000   	0.1000    	68.30          
22416     	0.0505         	0.004878       	1510000   	0.1000    	72.90          
22458     	0.0438         	0.004800       	1520000   	0.1000    	76.50          
22498     	0.0431         	0.005166       	1530000   	0.1000    	67.20          
22541     	0.0441         	0.004969       	1540000   	0.1000    	52.50          
22584     	0.0429         	0.005075       	1550000   	0.1000    	69.80          
22627     	0.0449         	0.005788       	1560000   	0.1000    	55.30          
22672     	0.0413         	0.006134       	1570000   	0.1000    	60.50          
22717     	0.0446         	0.006600       	1580000   	0.1000    	65.90          
22758     	0.0478         	0.006084       	1590000   	0.1000    	64.30          
22796     	0.0481         	0.005494       	1600000   	0.1000    	65.40          
22837     	0.0445         	0.005534       	1610000   	0.1000    	81.50          
22879     	0.0482         	0.005938       	1620000   	0.1000    	77.60          
22920     	0.0451         	0.006044       	1630000   	0.1000    	94.50          
22958     	0.0519         	0.006322       	1640000   	0.1000    	78.70          
22996     	0.0519         	0.006525       	1650000   	0.1000    	68.20          
23032     	0.0511         	0.006062       	1660000   	0.1000    	64.90          
