Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
26445     	0.0335         	0.006504       	2790000   	0.1000    	43.30          
26483     	0.0398         	0.006908       	2800000   	0.1000    	223.80         
26516     	0.0363         	0.006446       	2810000   	0.1000    	245.20         
26551     	0.0381         	0.006347       	2820000   	0.1000    	228.70         
26587     	0.0341         	0.006299       	2830000   	0.1000    	226.80         
26622     	0.0361         	0.006054       	2840000   	0.1000    	215.50         
26653     	0.0344         	0.006022       	2850000   	0.1000    	234.40         
26691     	0.0368         	0.006053       	2860000   	0.1000    	225.20         
26724     	0.0358         	0.006474       	2870000   	0.1000    	192.40         
26764     	0.0330         	0.006744       	2880000   	0.1000    	196.50         
26798     	0.0398         	0.006753       	2890000   	0.1000    	280.00         
26831     	0.0350         	0.006644       	2900000   	0.1000    	190.10         
26861     	0.0342         	0.006772       	2910000   	0.1000    	231.60         
26897     	0.0395         	0.006839       	2920000   	0.1000    	226.40         
26934     	0.0378         	0.006740       	2930000   	0.1000    	201.30         
26971     	0.0368         	0.006576       	2940000   	0.1000    	231.00         
27008     	0.0367         	0.007134       	2950000   	0.1000    	102.40         
27044     	0.0463         	0.007152       	2960000   	0.1000    	206.00         
27072     	0.0420         	0.006803       	2970000   	0.1000    	256.10         
27102     	0.0365         	0.006776       	2980000   	0.1000    	225.70         
27137     	0.0369         	0.006921       	2990000   	0.1000    	184.60         
27172     	0.0350         	0.006704       	3000000   	0.1000    	210.80         
27202     	0.0374         	0.006895       	3010000   	0.1000    	221.70         
27234     	0.0343         	0.006848       	3020000   	0.1000    	207.90         
27271     	0.0325         	0.007229       	3030000   	0.1000    	230.70         
27306     	0.0396         	0.007010       	3040000   	0.1000    	189.90         
27345     	0.0363         	0.007231       	3050000   	0.1000    	229.50         
27382     	0.0341         	0.006967       	3060000   	0.1000    	180.30         
27423     	0.0347         	0.006688       	3070000   	0.1000    	267.00         
27455     	0.0335         	0.006766       	3080000   	0.1000    	200.50         
27489     	0.0357         	0.006591       	3090000   	0.1000    	260.10         
27522     	0.0365         	0.006586       	3100000   	0.1000    	248.40         
27556     	0.0387         	0.006723       	3110000   	0.1000    	204.30         
27588     	0.0367         	0.006865       	3120000   	0.1000    	237.90         
27623     	0.0377         	0.006637       	3130000   	0.1000    	220.70         
27652     	0.0383         	0.006984       	3140000   	0.1000    	197.40         
27687     	0.0390         	0.007006       	3150000   	0.1000    	280.30         
27721     	0.0404         	0.007114       	3160000   	0.1000    	196.90         
27750     	0.0394         	0.007015       	3170000   	0.1000    	265.40         
27781     	0.0389         	0.007590       	3180000   	0.1000    	256.20         
27813     	0.0391         	0.007286       	3190000   	0.1000    	149.10         
27847     	0.0377         	0.007317       	3200000   	0.1000    	230.40         
27877     	0.0348         	0.006692       	3210000   	0.1000    	145.70         
27905     	0.0385         	0.007252       	3220000   	0.1000    	206.50         
27940     	0.0392         	0.007434       	3230000   	0.1000    	126.90         
27971     	0.0391         	0.007239       	3240000   	0.1000    	229.60         
28003     	0.0349         	0.007281       	3250000   	0.1000    	263.20         
28038     	0.0363         	0.007613       	3260000   	0.1000    	264.20         
28070     	0.0348         	0.007461       	3270000   	0.1000    	291.00         
28102     	0.0421         	0.007603       	3280000   	0.1000    	267.80         
28137     	0.0405         	0.007123       	3290000   	0.1000    	322.50         
28171     	0.0420         	0.007625       	3300000   	0.1000    	215.60         
28206     	0.0379         	0.007704       	3310000   	0.1000    	205.70         
28243     	0.0332         	0.007199       	3320000   	0.1000    	236.80         
28281     	0.0331         	0.007330       	3330000   	0.1000    	181.10         
28314     	0.0336         	0.007326       	3340000   	0.1000    	277.60         
